Version	GM v 3.0
Chemistry Kit	Promega_Panels_v1
BinSet Name	Promega_Bins_ID3.2.0
Panel Name	PowerPlex_16_v1
Marker Name	D3S1358
18	136.0	0.5	0.5
19	140.0	0.5	0.5
20	144.0	0.5	0.5
21	148.0	0.5	0.5
11	108.0	0.5	0.5
12	112.0	0.5	0.5
13	116.0	0.5	0.5
14	120.0	0.5	0.5
15	124.0	0.5	0.5
15.2	126.0	0.5	0.5
16	128.0	0.5	0.5
17	132.0	0.5	0.5
Marker Name	TH01
4	154.0	0.5	0.5
5	158.0	0.5	0.5
6	162.0	0.5	0.5
7	166.0	0.5	0.5
8	170.0	0.5	0.5
9	174.0	0.5	0.5
9.3	177.0	0.5	0.4
10	178.0	0.5	0.5
11	182.0	0.5	0.5
13.3	193.0	0.5	0.5
Marker Name	D21S11
23.2	198.0	0.5	0.5
24	200.0	0.5	0.5
24.2	202.0	0.5	0.5
25	204.0	0.5	0.5
25.2	206.0	0.5	0.5
26	208.0	0.5	0.5
26.2	210.0	0.5	0.5
27	212.0	0.5	0.5
27.2	214.0	0.5	0.5
28	216.0	0.5	0.5
28.2	218.0	0.5	0.5
29	220.0	0.5	0.5
29.2	222.0	0.5	0.5
30	224.0	0.5	0.5
30.2	226.0	0.5	0.5
31	228.0	0.5	0.5
31.2	230.0	0.5	0.5
32	232.0	0.5	0.5
32.2	234.0	0.5	0.5
33	236.0	0.5	0.5
33.2	238.0	0.5	0.5
34	240.0	0.5	0.5
34.2	242.0	0.5	0.5
35	244.0	0.5	0.5
35.2	246.0	0.5	0.5
36	248.0	0.5	0.5
36.2	250.0	0.5	0.5
37	252.0	0.5	0.5
37.2	254.0	0.5	0.5
38	256.0	0.5	0.5
38.2	258.0	0.5	0.5
39	260.0	0.5	0.5
Marker Name	D18S51
8	285.0	0.5	0.5
9	289.0	0.5	0.5
9.2	291.0	0.5	0.5
10	293.0	0.5	0.5
10.2	295.0	0.5	0.5
11	297.0	0.5	0.5
12	301.0	0.5	0.5
13	305.0	0.5	0.5
13.2	307.0	0.5	0.5
14	309.0	0.5	0.5
14.2	311.0	0.5	0.5
15	313.0	0.5	0.5
16	317.0	0.5	0.5
17	321.0	0.5	0.5
18	325.0	0.5	0.5
19	329.0	0.5	0.5
19.2	331.0	0.5	0.5
20	333.0	0.5	0.5
21	337.0	0.5	0.5
22	341.0	0.5	0.5
23	345.0	0.5	0.5
24	349.0	0.5	0.5
25	353.0	0.5	0.5
26	357.0	0.5	0.5
27	361.0	0.5	0.5
Marker Name	Penta_E
7	387.0	0.5	0.5
8	392.0	0.5	0.5
9	397.0	0.5	0.5
10	402.0	0.5	0.5
11	407.0	0.5	0.5
12	412.0	0.5	0.5
13	417.0	0.5	0.5
14	422.0	0.5	0.5
15	427.0	0.5	0.5
16	432.0	0.5	0.5
17	437.0	0.5	0.5
18	442.0	0.5	0.5
19	447.0	0.5	0.5
20	452.0	0.5	0.5
21	457.0	0.5	0.5
22	462.0	0.5	0.5
23	467.0	0.5	0.5
24	472.0	0.5	0.5
25	477.0	0.5	0.5
4	372.0	0.5	0.5
5	377.0	0.5	0.5
6	382.0	0.5	0.5
Marker Name	D5S818
7	115.0	0.5	0.5
8	119.0	0.5	0.5
9	123.0	0.5	0.5
10	127.0	0.5	0.5
11	131.0	0.5	0.5
12	135.0	0.5	0.5
13	139.0	0.5	0.5
14	143.0	0.5	0.5
15	147.0	0.5	0.5
16	151.0	0.5	0.5
Marker Name	D13S317
7	173.0	0.5	0.5
8	177.0	0.5	0.5
9	181.0	0.5	0.5
10	185.0	0.5	0.5
11	189.0	0.5	0.5
12	193.0	0.5	0.5
13	197.0	0.5	0.5
14	201.0	0.5	0.5
15	205.0	0.5	0.5
Marker Name	D7S820
6	213.0	0.5	0.5
7	217.0	0.5	0.5
8	221.0	0.5	0.5
9	225.0	0.5	0.5
10	229.0	0.5	0.5
11	233.0	0.5	0.5
12	237.0	0.5	0.5
13	241.0	0.5	0.5
14	245.0	0.5	0.5
Marker Name	D16S539
5	263.0	0.5	0.5
8	275.0	0.5	0.5
9	279.0	0.5	0.5
10	283.0	0.5	0.5
11	287.0	0.5	0.5
12	291.0	0.5	0.5
13	295.0	0.5	0.5
14	299.0	0.5	0.5
15	303.0	0.5	0.5
Marker Name	CSF1PO
6	318.0	0.5	0.5
7	322.0	0.5	0.5
8	326.0	0.5	0.5
9	330.0	0.5	0.5
10	334.0	0.5	0.5
11	338.0	0.5	0.5
12	342.0	0.5	0.5
13	346.0	0.5	0.5
14	350.0	0.5	0.5
15	354.0	0.5	0.5
Marker Name	Penta_D
2.2	369.0	0.5	0.5
3.2	374.0	0.5	0.5
5	382.0	0.5	0.5
7	392.0	0.5	0.5
8	397.0	0.5	0.5
9	402.0	0.5	0.5
10	407.0	0.5	0.5
11	412.0	0.5	0.5
12	417.0	0.5	0.5
13	422.0	0.5	0.5
14	427.0	0.5	0.5
15	432.0	0.5	0.5
16	437.0	0.5	0.5
17	442.0	0.5	0.5
Marker Name	AMEL
X	104.0	0.5	0.5
Y	110.0	0.5	0.5
Marker Name	vWA
22	170.0	0.5	0.5
10	122.0	0.5	0.5
11	126.0	0.5	0.5
12	130.0	0.5	0.5
13	134.0	0.5	0.5
14	138.0	0.5	0.5
15	142.0	0.5	0.5
15.2	144.0	0.5	0.5
16	146.0	0.5	0.5
17	150.0	0.5	0.5
18	154.0	0.5	0.5
19	158.0	0.5	0.5
20	162.0	0.5	0.5
21	166.0	0.5	0.5
Marker Name	D8S1179
7	202.0	0.5	0.5
8	206.0	0.5	0.5
9	210.0	0.5	0.5
10	214.0	0.5	0.5
11	218.0	0.5	0.5
12	222.0	0.5	0.5
13	226.0	0.5	0.5
14	230.0	0.5	0.5
15	234.0	0.5	0.5
16	238.0	0.5	0.5
17	242.0	0.5	0.5
18	246.0	0.5	0.5
19	250.0	0.5	0.5
Marker Name	TPOX
5	257.0	0.5	0.5
6	261.0	0.5	0.5
7	265.0	0.5	0.5
8	269.0	0.5	0.5
9	273.0	0.5	0.5
10	277.0	0.5	0.5
11	281.0	0.5	0.5
12	285.0	0.5	0.5
13	289.0	0.5	0.5
14	293.0	0.5	0.5
Marker Name	FGA
16	320.0	0.5	0.5
17	324.0	0.5	0.5
17.2	326.0	0.5	0.5
18	328.0	0.5	0.5
18.2	330.0	0.5	0.5
19	332.0	0.5	0.5
19.2	334.0	0.5	0.5
20	336.0	0.5	0.5
20.2	338.0	0.5	0.5
21	340.0	0.5	0.5
21.2	342.0	0.5	0.5
22	344.0	0.5	0.5
22.2	346.0	0.5	0.5
23	348.0	0.5	0.5
23.2	350.0	0.5	0.5
24	352.0	0.5	0.5
24.2	354.0	0.5	0.5
25	356.0	0.5	0.5
25.2	358.0	0.5	0.5
26	360.0	0.5	0.5
26.2	362.0	0.5	0.5
27	364.0	0.5	0.5
27.2	366.0	0.5	0.5
28	368.0	0.5	0.5
28.2	370.0	0.5	0.5
29	372.0	0.5	0.5
29.2	374.0	0.5	0.5
30	376.0	0.5	0.5
30.2	378.0	0.5	0.5
31	380.0	0.5	0.5
31.2	382.0	0.5	0.5
43.2	431.0	0.5	0.5
44.2	435.0	0.5	0.5
45.2	439.0	0.5	0.5
46.2	443.0	0.5	0.5
47.2	447.0	0.5	0.5
Panel Name	PowerPlex_12_v1
Marker Name	D5S818
7	114.0	0.5	0.5
8	118.0	0.5	0.5
9	122.0	0.5	0.5
10	126.0	0.5	0.5
11	130.0	0.5	0.5
12	134.0	0.5	0.5
13	138.0	0.5	0.5
14	142.0	0.5	0.5
15	146.0	0.5	0.5
16	150.0	0.5	0.5
Marker Name	D13S317
7	170.0	0.5	0.5
8	174.0	0.5	0.5
9	178.0	0.5	0.5
10	182.0	0.5	0.5
11	186.0	0.5	0.5
12	190.0	0.5	0.5
13	194.0	0.5	0.5
14	198.0	0.5	0.5
15	202.0	0.5	0.5
Marker Name	D7S820
6	213.0	0.5	0.5
7	217.0	0.5	0.5
8	221.0	0.5	0.5
9	225.0	0.5	0.5
10	229.0	0.5	0.5
11	233.0	0.5	0.5
12	237.0	0.5	0.5
13	241.0	0.5	0.5
14	245.0	0.5	0.5
Marker Name	D16S539
5	262.0	0.5	0.5
6	266.0	0.5	0.5
7	270.0	0.5	0.5
8	274.0	0.5	0.5
9	278.0	0.5	0.5
10	282.0	0.5	0.5
11	286.0	0.5	0.5
12	290.0	0.5	0.5
13	294.0	0.5	0.5
14	298.0	0.5	0.5
15	302.0	0.5	0.5
Marker Name	vWA
10	122.0	0.5	0.5
11	126.0	0.5	0.5
12	130.0	0.5	0.5
13	134.0	0.5	0.5
14	138.0	0.5	0.5
15	142.0	0.5	0.5
15.2	144.0	0.5	0.5
16	146.0	0.5	0.5
17	150.0	0.5	0.5
18	154.0	0.5	0.5
19	158.0	0.5	0.5
20	162.0	0.5	0.5
21	166.0	0.5	0.5
Marker Name	TH01
5	176.0	0.5	0.5
6	180.0	0.5	0.5
7	184.0	0.5	0.5
8	188.0	0.5	0.5
9	192.0	0.5	0.5
9.3	195.0	0.5	0.4
10	196.0	0.5	0.5
11	200.0	0.5	0.5
Marker Name	AMEL
X	210.0	0.5	0.5
Y	216.0	0.5	0.5
Marker Name	TPOX
6	222.0	0.5	0.5
7	226.0	0.5	0.5
8	230.0	0.5	0.5
9	234.0	0.5	0.5
10	238.0	0.5	0.5
11	242.0	0.5	0.5
12	246.0	0.5	0.5
13	250.0	0.5	0.5
14	254.0	0.5	0.5
Marker Name	CSF1PO
6	291.0	0.5	0.5
7	295.0	0.5	0.5
8	299.0	0.5	0.5
9	303.0	0.5	0.5
10	307.0	0.5	0.5
11	311.0	0.5	0.5
12	315.0	0.5	0.5
13	319.0	0.5	0.5
14	323.0	0.5	0.5
15	327.0	0.5	0.5
Panel Name	Penta_E_v1
Marker Name	Penta_E
4	372.0	0.5	0.5
5	377.0	0.5	0.5
6	382.0	0.5	0.5
7	387.0	0.5	0.5
8	392.0	0.5	0.5
9	397.0	0.5	0.5
10	402.0	0.5	0.5
11	407.0	0.5	0.5
12	412.0	0.5	0.5
13	417.0	0.5	0.5
14	422.0	0.5	0.5
15	427.0	0.5	0.5
16	432.0	0.5	0.5
17	437.0	0.5	0.5
18	442.0	0.5	0.5
19	447.0	0.5	0.5
20	452.0	0.5	0.5
21	457.0	0.5	0.5
22	462.0	0.5	0.5
23	467.0	0.5	0.5
24	472.0	0.5	0.5
25	477.0	0.5	0.5
Panel Name	Penta_D_v1
Marker Name	Penta_D
9	402.0	0.5	0.5
10	407.0	0.5	0.5
11	412.0	0.5	0.5
12	417.0	0.5	0.5
13	422.0	0.5	0.5
14	427.0	0.5	0.5
15	432.0	0.5	0.5
16	437.0	0.5	0.5
17	442.0	0.5	0.5
2.2	369.0	0.5	0.5
3.2	374.0	0.5	0.5
5	382.0	0.5	0.5
7	392.0	0.5	0.5
8	397.0	0.5	0.5
Panel Name	SE33_v1
Marker Name	SE33
4.2	196.0	0.5	0.5
6.3	205.0	0.5	0.5
7.2	208.0	0.5	0.5
8	210.0	0.5	0.5
8.2	212.0	0.5	0.5
9	214.0	0.5	0.5
9.2	216.0	0.5	0.5
10	218.0	0.5	0.5
10.2	220.0	0.5	0.5
11	222.0	0.5	0.5
11.2	224.0	0.5	0.5
12	226.0	0.5	0.5
12.2	228.0	0.5	0.5
13	230.0	0.5	0.5
13.2	232.0	0.5	0.5
14	234.0	0.5	0.5
14.2	236.0	0.5	0.4
14.3	237.0	0.4	0.4
15	238.0	0.4	0.5
15.2	240.0	0.5	0.5
16	242.0	0.5	0.5
16.2	244.0	0.5	0.5
17	246.0	0.5	0.5
17.2	248.0	0.5	0.5
18	250.0	0.5	0.5
18.2	252.0	0.5	0.5
19	254.0	0.5	0.5
19.2	256.0	0.5	0.5
20	258.0	0.5	0.5
20.2	260.0	0.5	0.5
21	262.0	0.5	0.4
21.1	263.0	0.4	0.4
21.2	264.0	0.4	0.5
22	266.0	0.5	0.5
22.2	268.0	0.5	0.5
23	270.0	0.5	0.5
23.2	272.0	0.5	0.5
24	274.0	0.5	0.5
24.2	276.0	0.5	0.5
25	278.0	0.5	0.5
25.2	280.0	0.5	0.5
26	282.0	0.5	0.5
26.2	284.0	0.5	0.5
27	286.0	0.5	0.5
27.2	288.0	0.5	0.5
28	290.0	0.5	0.5
28.2	292.0	0.5	0.5
29	294.0	0.5	0.5
29.2	296.0	0.5	0.5
30	298.0	0.5	0.5
30.2	300.0	0.5	0.5
31	302.0	0.5	0.5
31.2	304.0	0.5	0.5
32	306.0	0.5	0.4
32.1	307.0	0.4	0.4
32.2	308.0	0.4	0.5
33	310.0	0.5	0.5
33.2	312.0	0.5	0.5
34	314.0	0.5	0.5
34.2	316.0	0.5	0.5
35	318.0	0.5	0.5
35.2	320.0	0.5	0.5
36	322.0	0.5	0.5
36.2	324.0	0.5	0.5
37	326.0	0.5	0.5
37.2	328.0	0.5	0.5
38	330.0	0.5	0.5
Panel Name	FFFL_v1
Marker Name	LPL
7	97.7	0.5	0.5
8	101.7	0.5	0.5
9	105.7	0.5	0.5
10	109.7	0.5	0.5
11	113.7	0.5	0.5
12	117.7	0.5	0.5
13	121.7	0.5	0.5
14	125.7	0.5	0.5
Marker Name	F13B
6	164.3	0.5	0.5
7	168.3	0.5	0.5
8	172.3	0.5	0.5
9	176.3	0.5	0.5
10	180.3	0.5	0.5
11	184.2	0.5	0.5
12	188.19	0.5	0.5
Marker Name	FESFPS
7	218.0	0.5	0.5
8	222.0	0.5	0.5
9	226.0	0.5	0.5
10	230.0	0.5	0.5
11	234.0	0.5	0.5
12	238.0	0.5	0.5
13	242.0	0.5	0.5
14	246.04	0.5	0.5
Marker Name	F13A01
3.2	276.68	0.5	0.5
4	278.7	0.5	0.5
5	282.7	0.5	0.5
6	286.7	0.5	0.5
7	290.7	0.5	0.5
8	294.7	0.5	0.5
9	298.7	0.5	0.5
10	302.27	0.5	0.5
11	305.7	0.5	0.5
12	309.4	0.5	0.5
13	313.3	0.5	0.5
14	317.2	0.5	0.5
15	321.2	0.5	0.5
16	325.1	0.5	0.5
Panel Name	CTTV_v1
Marker Name	vWA
13	139.0	0.5	0.5
14	143.0	0.5	0.5
15	147.0	0.5	0.5
16	151.0	0.5	0.5
17	155.0	0.5	0.5
18	159.0	0.5	0.5
19	163.0	0.5	0.5
20	167.0	0.5	0.5
Marker Name	TH01
8	191.4	0.5	0.5
9	195.4	0.5	0.5
10	199.4	0.5	0.5
11	202.97	0.5	0.5
6	183.4	0.5	0.5
7	187.4	0.5	0.5
5	179.4	0.5	0.5
Marker Name	AMEL
x	212.08	0.5	0.5
Y	217.38	0.5	0.5
Marker Name	TPOX
6	224.0	0.5	0.5
7	228.0	0.5	0.5
8	232.0	0.5	0.5
9	236.0	0.5	0.5
10	240.0	0.5	0.5
11	244.0	0.5	0.5
12	248.0	0.5	0.5
13	252.03	0.5	0.5
Marker Name	CSF1PO
7	294.5	0.5	0.5
8	298.5	0.5	0.5
9	302.5	0.5	0.5
10	306.5	0.5	0.5
11	310.5	0.5	0.5
12	314.5	0.5	0.5
13	318.5	0.5	0.5
14	322.5	0.5	0.5
15	326.32	0.5	0.5
